lat,lon
-37.8312872,144.9662774
-37.8311435,144.9667665
-37.8158798,144.9743991
-37.809923,144.989403
-37.7990809,144.9574176
-37.7967079,144.9540124
-37.8004301,144.9610933
-37.8008014,144.961028
-37.7948209,144.945453
-37.7951155,144.9464195
-37.79463,144.9437585
-37.7897957,144.9289858
-37.7915447,144.924991
-37.8123612,144.9895961
-37.8228324,144.9664656
-37.8032642,144.9619855
-37.8034528,144.9619521
-37.8036941,144.9619098
-37.8037948,144.9618924
-37.8048415,144.9425126
-37.8112667,144.9835283
-37.8113716,144.9835108
-37.824406,144.9242095
-37.8146513,144.9614634
-37.7989012,144.9444682
-37.7990562,144.9459033
-37.8481189,144.9799842
-37.8482229,144.9800219
-37.8486385,144.9801728
-37.8118366,144.9640938
-37.8243787,144.9774914
-37.8000011,144.951347
-37.7934916,144.930255
-37.7936849,144.9303042
-37.7937494,144.9303206
-37.830095,144.9660188
-37.8301201,144.9663442
-37.8301939,144.9660887
-37.8294091,144.9683708
-37.829687,144.967416
-37.8298549,144.9672636
-37.8294976,144.9680683
-37.829677,144.9674508
-37.8296169,144.9676574
-37.8335027,144.9781194
-37.8335735,144.978665
-37.8336379,144.978309
-37.801018,144.9469114
-37.8028976,144.959595
-37.8230954,144.9402041
-37.8231214,144.9402658
-37.8231658,144.940354
-37.8277688,144.9562184
-37.8271784,144.9569127
-37.8273962,144.9568184
-37.8274358,144.9567719
-37.8278965,144.9551137
-37.8144306,144.938297
-37.8250737,144.9455334
-37.798815,144.9732439
-37.7985543,144.9738758
-37.7943613,144.9653151
-37.7928326,144.9729458
-37.7976702,144.9715126
-37.7947402,144.9708616
-37.7950922,144.9196725
-37.7961401,144.9246576
-37.7955886,144.9569935
-37.8353402,144.9786431
-37.7955132,144.9545057
-37.833152,144.979302
-37.7874043,144.958853
-37.8090899,144.9448028
-37.8218957,144.9631104
-37.8252687,144.9052399
-37.8128512,144.9840284
-37.8020035,144.9469105
-37.7944082,144.9538787
-37.7827419,144.9416978
-37.7961164,144.9351599
-37.7778834,144.9388913
-37.7982823,144.9449003
-37.8346776,144.986552
-37.795708,144.9564115
-37.7887465,144.9430096
-37.7935321,144.9567532
-37.7986576,144.948185
-37.8030717,144.9455699
-37.7972949,144.9222879
-37.8028062,144.9466458
-37.8007796,144.9440097
-37.8050059,144.947472
-37.8049988,144.9473934
-37.8047835,144.9432869
-37.7963783,144.9331664
-37.7797999,144.9597937
-37.8411442,144.9784247
-37.7949345,144.9568117
-37.7775882,144.9557924
-37.8256458,144.9246081
-37.8074015,144.9449044
-37.8025636,144.9461732
-37.80324,144.9433269
-37.7763205,144.9412561
-37.7950257,144.9231699
-37.7942066,144.9165578
-37.7962399,144.9352659
-37.7856241,144.9417402
-37.8401727,144.9859455
-37.801344,144.9439086
-37.8022971,144.9420947
-37.8027565,144.9461974
-37.8236368,144.9818383
-37.8151072,144.9838246
-37.7937723,144.9177859
-37.8356243,144.9830437
-37.8387079,144.9779546
-37.8077837,144.9462074
-37.8080763,144.9442236
-37.7826718,144.9417138
-37.7959043,144.9332504
-37.8150252,144.9839592
-37.8020194,144.9470516
-37.7982722,144.9448113
-37.7980998,144.9417118
-37.8019771,144.9466741
-37.814495,144.9889278
-37.7985477,144.9472325
-37.8163866,144.9887806
-37.815572,144.9827961
-37.8010974,144.9437121
-37.82914,144.9011512
-37.7980603,144.9198235
-37.808114,144.9434723
-37.8056258,144.9529963
-37.7947889,144.9266442
-37.7965623,144.9567428
-37.834512,144.9852013
-37.8142411,144.9875022
-37.8165228,144.9887591
-37.809856,144.9450443
-37.7948206,144.9265898
-37.8410987,144.9786251
-37.8370597,144.9782892
-37.8016427,144.9484837
-37.7968349,144.9576922
-37.8293061,144.901019
-37.8260385,144.9038762
-37.8256397,144.9045825
-37.8235078,144.9083573
-37.7988748,144.9227103
-37.8096795,144.9452803
-37.7777809,144.9573779
-37.7959366,144.9259852
-37.8351363,144.9831456
-37.7982462,144.9421787
-37.809127,144.9447632
-37.7952678,144.925816
-37.815762,144.989624
-37.8225289,144.9212345
-37.8238174,144.9233425
-37.8238476,144.9228056
-37.7869098,144.9589135
-37.8099199,144.9462868
-37.7986469,144.9480949
-37.7978277,144.9213608
-37.7769766,144.9507027
-37.7998818,144.9393142
-37.8062371,144.9475104
-37.7951206,144.9569138
-37.8349703,144.9787186
-37.8026446,144.9451898
-37.7954308,144.9447233
-37.8067287,144.9515433
-37.7938186,144.9190637
-37.8335374,144.9822198
-37.8239835,144.907514
-37.8239061,144.9076509
-37.8033516,144.9515758
-37.7952896,144.9567678
-37.7789398,144.9415786
-37.8075014,144.9432271
-37.8027158,144.9543283
-37.8231943,144.9212772
-37.7998132,144.9403724
-37.7764657,144.9464614
-37.8247321,144.9217514
-37.8014811,144.9479485
-37.8036742,144.9094594
-37.7999611,144.940031
-37.7936795,144.9177398
-37.7958021,144.9263625
-37.7961392,144.9218013
-37.8359172,144.9829825
-37.8173538,144.9789482
-37.796356,144.9331704
-37.8025867,144.9463791
-37.7869593,144.9589075
-37.7966566,144.9233989
-37.7985401,144.9471647
-37.813243,144.9896473
-37.8087291,144.9458672
-37.7964713,144.957737
-37.825605,144.9245955
-37.822915,144.9213536
-37.8020268,144.9471198
-37.8170964,144.9690617
-37.8184461,144.9807207
-37.792669,144.9214173
-37.7986963,144.9215198
-37.7988163,144.9223219
-37.8156904,144.9889692
-37.8296117,144.9656089
-37.8248517,144.9059778
-37.8297646,144.9006573
-37.8036063,144.9422247
-37.8233541,144.9086286
-37.8020522,144.9426078
-37.8237204,144.9214397
-37.8229073,144.9211886
-37.8081368,144.9443616
-37.7924888,144.9207763
-37.83425,144.9831367
-37.8097675,144.9465369
-37.8028278,144.9445817
-37.7969984,144.9228044
-37.795725,144.9394239
-37.8014405,144.9475805
-37.8020358,144.947198
-37.7947101,144.9418787
-37.8093837,144.9765399
-37.8145413,144.9893392
-37.7976798,144.9216183
-37.7765663,144.9479887
-37.7766994,144.9488213
-37.8014465,144.9533203
-37.77774,144.9570412
-37.7997488,144.9381036
-37.8027017,144.9474117
-37.823726,144.9079697
-37.8156246,144.9883713
-37.8015115,144.9534027
-37.7964476,144.9351874
-37.7958044,144.9314921
-37.8034501,144.9533064
-37.8143437,144.9867482
-37.7795416,144.9415502
-37.7763654,144.9463192
-37.7998207,144.9404408
-37.8242322,144.9241735
-37.7805997,144.9596928
-37.7888809,144.9429134
-37.8102175,144.945798
-37.8014132,144.9532785
-37.8142545,144.9876214
-37.7769529,144.9505041
-37.7977382,144.9303949
-37.7764006,144.945923
-37.8363252,144.9783646
-37.7969487,144.9404513
-37.7998584,144.9407808
-37.7918558,144.9254806
-37.8276959,144.9023006
-37.7997357,144.9446072
-37.7960807,144.9577848
-37.8020699,144.9435367
-37.8338054,144.9825655
-37.7940236,144.9187253
-37.7956608,144.9543727
-37.7928198,144.9422957
-37.8009986,144.951189
-37.8056117,144.952869
-37.788784,144.9428809
-37.7948617,144.920074
-37.8013941,144.9471735
-37.8130158,144.9832311
-37.7963069,144.956768
-37.8358683,144.9829927
-37.8410458,144.9783984
-37.7827656,144.9416924
-37.8292871,144.9010344
-37.8287265,144.9014804
-37.7974028,144.9311361
-37.7995215,144.9377209
-37.8388841,144.9771821
-37.7977389,144.9215152
-37.7931769,144.9581414
-37.8034223,144.9530668
-37.7806495,144.9596865
-37.7961552,144.933206
-37.8364963,144.9828624
-37.7955324,144.9313987
-37.7964232,144.9351847
-37.7961984,144.9351649
-37.8034594,144.9432877
-37.8156779,144.9888553
-37.7943989,144.9293831
-37.8338672,144.978944
-37.8224527,144.926799
-37.7961987,144.9218557
-37.8181101,144.9893491
-37.7806719,144.9406205
-37.7876483,144.9423574
-37.7938637,144.9570695
-37.8034404,144.953219
-37.8035659,144.9432686
-37.8393852,144.985275
-37.8058176,144.9468079
-37.8045918,144.9479659
-37.7965031,144.9236657
-37.8236751,144.9080599
-37.808247,144.9446131
-37.8052629,144.9514125
-37.7952076,144.9259209
-37.778003,144.959212
-37.8257687,144.9043543
-37.8069603,144.9444121
-37.8070561,144.9443453
-37.7960845,144.9553888
-37.8035948,144.9537619
-37.8033726,144.9517636
-37.8333075,144.9800147
-37.8186647,144.9892558
-37.8336506,144.9823663
-37.8078022,144.9460348
-37.8097439,144.987697
-37.8151063,144.984676
-37.8028803,144.9540611
-37.8056188,144.9529331
-37.8089995,144.9520892
-37.8046589,144.9457375
-37.7778902,144.9409922
-37.7959769,144.9568234
-37.8027155,144.9475367
-37.8102599,144.9457286
-37.8067945,144.9443918
-37.8333198,144.980421
-37.8332959,144.9798804
-37.7959988,144.9397238
-37.824369,144.9242155
-37.827414,144.9242462
-37.7947262,144.9559319
-37.8234814,144.9215292
-37.8145833,144.989716
-37.7784309,144.940068
-37.7964975,144.9554654
-37.8363147,144.9782909
-37.8090437,144.9521172
-37.7799975,144.959769
-37.7982958,144.9450261
-37.8128106,144.9836611
-37.7962891,144.9331825
-37.8257169,144.9044453
-37.8071198,144.9488393
-37.7765872,144.947466
-37.8371627,144.9827252
-37.8041119,144.9421331
-37.8029048,144.9423548
-37.8023359,144.9432579
-37.8090527,144.9448424
-37.8104916,144.945347
-37.8026874,144.9472826
-37.8132258,144.9831949
-37.7827189,144.9417032
-37.7947262,144.9267524
-37.8264301,144.9034265
-37.8275018,144.9237881
-37.8222845,144.9211601
-37.8240696,144.9241233
-37.8054924,144.9517807
-37.7764901,144.9466628
-37.7812193,144.9412389
-37.797488,144.9193015
-37.7768973,144.9500399
-37.827339,144.9226563
-37.7802444,144.959738
-37.788301,144.9429752
-37.8080005,144.944365
-37.7951556,144.9544979
-37.7986682,144.9482777
-37.7768806,144.9386289
-37.7936938,144.9167534
-37.8058583,144.9567413
-37.7985654,144.9473882
-37.7983902,144.9466537
-37.7973836,144.9221333
-37.8081921,144.9444879
-37.7963187,144.9239853
-37.7979785,144.9197489
-37.7774488,144.9383467
-37.7850175,144.9416493
-37.795879,144.9262293
-37.8266341,144.9222317
-37.7996928,144.9392808
-37.8014953,144.9533818
-37.7953355,144.937659
-37.8011345,144.9439462
-37.8145275,144.9892162
-37.8297847,144.9006438
-37.8080508,144.9444792
-37.8047123,144.9463193
-37.8030176,144.9527189
-37.7923869,144.9442139
-37.7951523,144.9312678
-37.7779793,144.9590139
-37.7947212,144.926517
-37.8065146,144.9445881
-37.8069392,144.9489019
-37.7979096,144.930267
-37.8020146,144.9450908
-37.8359712,144.9822216
-37.8005172,144.9464627
-37.7948037,144.9201769
-37.8092209,144.9765669
-37.8253332,144.9051258
-37.8145213,144.9891599
-37.8020522,144.9473454
-37.7964831,144.9351914
-37.8078987,144.9476526
-37.8026948,144.9473493
-37.7967817,144.9492739
-37.802966,144.9433759
-37.7997117,144.9377648
-37.8156465,144.9885706
-37.7945129,144.9168908
-37.776547,144.9471342
-37.7962573,144.9567741
-37.8409589,144.9787786
-37.7955836,144.939777
-37.8066894,144.9516083
-37.8130683,144.9832221
-37.7770954,144.9420069
-37.7946846,144.955812
-37.7908334,144.9217314
-37.7958589,144.9315108
-37.8355262,144.9785291
-37.7970946,144.9409172
-37.8047004,144.9461899
-37.8082745,144.9446757
-37.7961204,144.9246392
-37.8268816,144.9249881
-37.8272276,144.9026725
-37.800947,144.9505915
-37.8074225,144.9430485
-37.7928766,144.9207916
-37.8014541,144.9451893
-37.780166,144.9421853
-37.7941929,144.9541524
-37.7772917,144.940011
-37.7947715,144.9538187
-37.7956618,144.9338142
-37.804635,144.9454787
-37.8160907,144.9880225
-37.8157121,144.9891685
-37.7962594,144.9538356
-37.7973654,144.9191896
-37.8242793,144.9069901
-37.7983829,144.9458024
-37.798057,144.9416648
-37.7982852,144.9422215
-37.7948096,144.9569523
-37.8073284,144.9447374
-37.7950494,144.9558926
-37.8333218,144.9804888
-37.7986834,144.9214354
-37.7875809,144.9422724
-37.7870993,144.9419614
-37.8007682,144.943101
-37.8145449,144.9893727
-37.8151037,144.9837929
-37.7804007,144.9597184
-37.8157433,144.9894532
-37.8240941,144.924131
-37.8004953,144.9462642
-37.805417,144.9527895
-37.7954109,144.9193855
-37.8364011,144.9828819
-37.8348753,144.9787378
-37.8225092,144.9210663
-37.8174226,144.9337243
-37.815858,144.9566293
-37.8050505,144.9578982
-37.8033925,144.9557062
-37.8088888,144.9759075
-37.8092521,144.9758469
-37.8166052,144.9864777
-37.816553,144.9860076
-37.8030886,144.9435931
-37.8025087,144.9439832
-37.8090244,144.9718538
-37.8091021,144.972
-37.8086942,144.9718269
-37.8103854,144.968367
-37.81053,144.9682064
-37.8131773,144.9588063
-37.8131151,144.9590202
-37.8131544,144.9595642
-37.8136798,144.9577467
-37.8134171,144.9583331
-37.8133908,144.9584231
-37.8132011,144.9590732
-37.8130803,144.9594876
-37.8122913,144.959351
-37.8127269,144.9595463
-37.8201011,144.9545178
-37.8087865,144.9585819
-37.8087749,144.9582834
-37.808609,144.9585175
-37.808688,144.9582456
-37.8087063,144.9585203
-37.8086975,144.9585501
-37.8085802,144.9589552
-37.808563,144.9590146
-37.8084571,144.9593803
-37.8084038,144.9595642
-37.80827,144.9599755
-37.8112489,144.9578911
-37.8120362,144.9551483
-37.8121451,144.9547633
-37.8138361,144.9528783
-37.8133303,144.9546657
-37.8208249,144.9562847
-37.820558,144.9563536
-37.8207066,144.9558398
-37.820724,144.9557801
-37.8207426,144.9557161
-37.8131916,144.9682886
-37.813518,144.9684384
-37.8119288,144.9767197
-37.8076837,144.968571
-37.808668,144.9583144
-37.8099118,144.9703152
-37.8098794,144.970768
-37.8097879,144.9707382
-37.8096712,144.9711371
-37.8096627,144.9711659
-37.8095859,144.9714284
-37.8097586,144.9708857
-37.8103358,144.9669829
-37.8174776,144.9618345
-37.8174891,144.9618396
-37.8178738,144.9580027
-37.8171306,144.9611498
-37.8170185,144.9609748
-37.8139833,144.9719237
-37.816585,144.9624695
-37.816504,144.9627483
-37.8150514,144.9677321
-37.8152149,144.9671763
-37.8149358,144.9686813
-37.8185612,144.9556064
-37.8184137,144.9561211
-37.8147833,144.9610112
-37.8146316,144.9615302
-37.8143043,144.9626542
-37.8158509,144.957281
-37.8154605,144.9592252
-37.8102407,144.9571647
-37.8075396,144.9668441
-37.8140174,144.9686859
-37.8140709,144.9686796
-37.8140824,144.9686847
-37.8141163,144.9686999
-37.8080268,144.9660481
-37.8130141,144.9736864
-37.8130615,144.9737083
-37.8097389,144.972181
-37.8097623,144.9610084
-37.8146356,144.9634529
-37.8187398,144.956944
-37.8199312,144.9574938
-37.8127941,144.9539572
-37.8146399,144.9730674
-37.8024848,144.9645003
-37.8025292,144.9640192
-37.806624,144.9636539
-37.8068543,144.9640179
-37.8071349,144.9683637
-37.8071176,144.9663938
-37.8070256,144.9655549
-37.8110974,144.9574729
-37.8112043,144.9575218
-37.8106452,144.959972
-37.8100207,144.9660402
-37.8098547,144.9792913
-37.8138093,144.9608705
-37.8179686,144.9542042
-37.817618,144.9551339
-37.8194502,144.95447
-37.8183484,144.9628269
-37.8018904,144.9657899
-37.8020282,144.9661755
-37.8105595,144.9517802
-37.8108288,144.9515059
-37.8106969,144.9516324
-37.8111935,144.949507
-37.8117232,144.9524631
-37.8067769,144.9732678
-37.8029745,144.9689681
-37.8062187,144.9644773
-37.8064218,144.964565
-37.8033959,144.966103
-37.803368,144.9658481
-37.8034653,144.9658374
-37.803489,144.9652406
-37.804751,144.9658676
-37.8065658,144.9658101
-37.803203,144.9604858
-37.8027404,144.9605686
-37.8025505,144.9606026
-37.8048767,144.9601904
-37.8047535,144.9602116
-37.8045311,144.9602498
-37.8047709,144.9603271
-37.8015594,144.9585977
-37.8001815,144.958841
-37.8014325,144.9584816
-37.8004858,144.958649
-37.8032238,144.9590004
-37.7981322,144.9706942
-37.7981616,144.9709672
-37.7985587,144.9722727
-37.8050014,144.9681672
-37.8060527,144.9630899
-37.8045032,144.9589704
-37.8048755,144.9586229
-37.8050278,144.9586931
-37.8031676,144.9583185
-37.8033504,144.9571224
-37.803303,144.9571004
-37.8031466,144.9570268
-37.8028401,144.9568834
-37.8046063,144.9628669
-37.8045299,144.9621709
-37.8047369,144.9640196
-37.8037782,144.949595
-37.8048591,144.9492138
-37.8039196,144.9493788
-37.8041357,144.9493409
-37.8049415,144.9484651
-37.8050402,144.9484137
-37.8050497,144.948498
-37.8083189,144.9513422
-37.8083312,144.9513166
-37.8087352,144.9504856
-37.8088216,144.9503091
-37.8090533,144.9498331
-37.8090768,144.9497847
-37.8086494,144.9504277
-37.8082508,144.9512477
-37.8106482,144.9483339
-37.8103138,144.9497604
-37.8099743,144.9479389
-37.8098828,144.9481274
-37.809628,144.9486517
-37.809615,144.9486784
-37.8094169,144.949086
-37.80947,144.9491954
-37.8097597,144.9481558
-37.8096768,144.9483258
-37.8105841,144.9466725
-37.8110205,144.9457804
-37.8109663,144.9458911
-37.8106375,144.9465633
-37.8107996,144.9460092
-37.7983851,144.9647172
-37.7983916,144.9647792
-37.7983948,144.9648095
-37.7984685,144.9654936
-37.7985217,144.9651481
-37.7983591,144.9653523
-37.7987365,144.9656555
-37.7990756,144.9657101
-37.7994258,144.9656499
-37.8001244,144.9655298
-37.7996899,144.9657291
-37.800538,144.9645571
-37.7980926,144.9672984
-37.799155,144.9672973
-37.7994078,144.9672539
-37.7996618,144.9672102
-37.7998543,144.967177
-37.8002038,144.9671169
-37.8004823,144.9668885
-37.7991132,144.9671274
-37.8114644,144.9535905
-37.8116129,144.9536596
-37.8117487,144.9534776
-37.7950455,144.9718398
-37.7950487,144.9718701
-37.7950843,144.9722086
-37.7951048,144.9723934
-37.8041412,144.9648431
-37.8039322,144.9648798
-37.8014941,144.9652994
-37.8014468,144.9653076
-37.8011322,144.9653619
-37.8011076,144.9653661
-37.8010101,144.9653829
-37.8015856,144.9654042
-37.801143,144.9652452
-37.8029803,144.9651659
-37.8024383,144.9652602
-37.8023847,144.9652696
-37.8036286,144.9650524
-37.8043424,144.9646913
-37.8037167,144.9647992
-37.804219,144.9618183
-37.8028302,144.9620613
-37.802523,144.9621143
-37.8011517,144.9623544
-37.8007034,144.9624314
-37.8032941,144.9620959
-37.8037154,144.9620229
-37.8044683,144.9662007
-37.8037344,144.9663256
-37.8044468,144.9663913
-37.80156,144.9668857
-37.8017227,144.9668573
-37.80201,144.9668084
-37.8036615,144.9551897
-37.8036084,144.9547222
-37.803705,144.9547545
-37.8058312,144.9548264
-37.8040108,144.9510821
-37.8048641,144.95093
-37.8039106,144.9508661
-37.8045476,144.9508686
-37.8047325,144.9508359
-37.8047783,144.9508278
-37.8049846,144.9507913
-37.8050072,144.9507873
-37.8050552,144.9507789
-37.8070621,144.9550608
-37.8075019,144.9548631
-37.8073493,144.9548904
-37.8072279,144.9549121
-37.8066293,144.9550191
-37.8063798,144.9549461
-37.8060172,144.95501
-37.8050835,144.9537907
-37.804518,144.953892
-37.8041613,144.9539554
-37.8037649,144.9540261
-37.8058942,144.9521375
-37.8080669,144.9548609
-37.8075543,144.9544972
-37.8071275,144.9543033
-37.8073642,144.9544108
-37.8074586,144.9544537
-37.8077373,144.9523084
-37.8076564,144.9524752
-37.8074168,144.9529684
-37.8078197,144.9523624
-37.807582,144.952852
-37.8074399,144.9531446
-37.8074265,144.9531722
-37.8072007,144.9536355
-37.807175,144.9536875
-37.8071099,144.9538199
-37.8038941,144.9553898
-37.8121534,144.9505253
-37.8121162,144.9506569
-37.8074694,144.9511893
-37.8073771,144.9511045
-37.8032221,144.9504165
-37.8032343,144.9505341
-37.8077511,144.9498584
-37.8080019,144.9494477
-37.8119902,144.9485344
-37.8120945,144.9486532
-37.8121119,144.9486729
-37.8122336,144.9488114
-37.812251,144.9488312
-37.8125292,144.9491478
-37.8126683,144.9493061
-37.8126857,144.9493258
-37.8129118,144.949583
-37.8131204,144.9498205
-37.8169725,144.9576061
-37.8169357,144.9577349
-37.7816799,144.9592188
-37.7816417,144.9587336
-37.7815818,144.9579696
-37.7815795,144.9579397
-37.784568,144.9575818
-37.7845996,144.9579931
-37.7846335,144.9584333
-37.784647,144.9586095
-37.7846696,144.9589033
-37.8004064,144.9556638
-37.8004844,144.9557618
-37.8055636,144.961582
-37.8057492,144.9615494
-37.8061651,144.961357
-37.8058231,144.9614201
-37.8048703,144.9615869
-37.8007992,144.955675
-37.8010363,144.9553967
-37.8013134,144.9550476
-37.8016492,144.9546232
-37.8015701,144.9545576
-37.8007457,144.9555976
-37.8018553,144.9545282
-37.8018187,144.9545747
-37.8032286,144.9635848
-37.8039404,144.9634634
-37.7982561,144.9529628
-37.8005528,144.9538811
-37.8009033,144.9534365
-37.8008956,144.9532797
-37.8005986,144.9539919
-37.8009847,144.953502
-37.7982903,144.9524959
-37.7985752,144.9521339
-37.7986222,144.9520737
-37.7986927,144.9519845
-37.7992736,144.9512483
-37.799372,144.9511228
-37.7983548,144.9525757
-37.7876557,144.958534
-37.7876218,144.9580923
-37.7875878,144.9576575
-37.7875657,144.9573736
-37.7993404,144.9532859
-37.7995588,144.9530081
-37.7996688,144.9528681
-37.7999592,144.9524986
-37.7996101,144.953113
-37.7998797,144.9527719
-37.7989531,144.9536113
-37.8020915,144.9514233
-37.8015789,144.9513944
-37.8023989,144.9512481
-37.795817,144.9505828
-37.7935724,144.9477662
-37.7950851,144.949665
-37.7962232,144.9504104
-37.795941,144.9500579
-37.7919317,144.9457095
-37.7918568,144.9456156
-37.7920971,144.9459174
-37.7920238,144.9458251
-37.7915454,144.9452254
-37.7914674,144.9451277
-37.7907271,144.9441997
-37.7928508,144.9461814
-37.7916824,144.9447178
-37.7917577,144.9448116
-37.790814,144.9436284
-37.7908958,144.9437309
-37.7968159,144.9518367
-37.7897919,144.9430266
-37.79006,144.9433631
-37.8089179,144.9532034
-37.8085991,144.954308
-37.8085628,144.954435
-37.8166488,144.9573279
-37.8167993,144.957396
-37.8162357,144.9571406
-37.8203954,144.967578
-37.8239851,144.9606965
-37.8245827,144.9602686
-37.8244523,144.9616887
-37.8248299,144.9615195
-37.8249089,144.9614266
-37.8247048,144.961392
-37.8093991,144.9516857
-37.8093761,144.9517465
-37.8246897,144.9657031
-37.824251,144.9658356
-37.8289234,144.9700462
-37.8288399,144.9703337
-37.8287447,144.9706604
-37.8292637,144.969298
-37.8087546,144.9482119
-37.8091739,144.9475194
-37.8094772,144.9470184
-37.8301017,144.9703487
-37.8260615,144.9699557
-37.826068,144.9702282
-37.8261117,144.9694226
-37.8261167,144.9696271
-37.8261182,144.9696895
-37.8261334,144.9703247
-37.8261448,144.9708016
-37.8084548,144.9525793
-37.8083779,144.9528459
-37.8082378,144.9531072
-37.8082854,144.9533511
-37.8269892,144.9555813
-37.8276022,144.955371
-37.827694,144.9554129
-37.8261577,144.9582765
-37.8218932,144.9548577
-37.8067554,144.9612785
-37.8161085,144.9604638
-37.8090304,144.9439472
-37.8085911,144.943663
-37.833455,144.9768923
-37.8064886,144.9535736
-37.8066781,144.9535402
-37.8065157,144.9535688
-37.8283731,144.9664807
-37.8108534,144.9759945
-37.8308328,144.9763267
-37.830646,144.9758583
-37.8296377,144.9742749
-37.8295055,144.9741354
-37.8036752,144.9481264
-37.8165483,144.9804975
-37.822424,144.9699714
-37.7823055,144.9572499
-37.7834921,144.9570898
-37.7855484,144.9569184
-37.7858286,144.9569154
-37.7862731,144.9569212
-37.7867104,144.9569376
-37.7869291,144.95695
-37.7872046,144.9569705
-37.7887164,144.9571627
-37.7891475,144.9572316
-37.7907401,144.9575958
-37.7918102,144.957976
-37.7916649,144.9578791
-37.7915679,144.9578201
-37.7914197,144.9577378
-37.7933688,144.9738794
-37.7939441,144.9727597
-37.7941106,144.9723807
-37.8083967,144.9521632
-37.804591,144.9411247
-37.8033578,144.9413464
-37.8031455,144.9413846
-37.8029817,144.9414147
-37.8044444,144.9412929
-37.7944935,144.9715097
-37.7988176,144.9664837
-37.8003094,144.9662265
-37.8000952,144.9662636
-37.7993743,144.9664461
-37.8200447,144.9712138
-37.8199786,144.9710456
-37.8200362,144.9700434
-37.8343085,144.985487
-37.8330844,144.9857566
-37.8329329,144.9858529
-37.8328246,144.9858105
-37.8322694,144.9859908
-37.8276461,144.9711816
-37.8044643,144.9577624
-37.8044219,144.957743
-37.8159095,144.9566518
-37.8127382,144.9496115
-37.8123825,144.9500702
-37.8101198,144.9611759
-37.8372345,144.9785349
-37.8154984,144.969232
-37.8151319,144.9690615
-37.8294054,144.9715396
-37.8105148,144.952615
-37.8022922,144.9610227
-37.795461,144.9333143
-37.8004531,144.9730095
-37.8005684,144.9730406
-37.8010368,144.9691017
-37.8010079,144.9688353
-37.8015327,144.9625278
-37.7985313,144.9539888
-37.8083551,144.9580223
-37.793865,144.9459195
-37.7938833,144.9460802
-37.8088191,144.9792884
-37.802746,144.9652059
-37.8481835,144.9801385
-37.8486509,144.9803091
-37.8488067,144.980366
-37.8119661,144.9711971
-37.8203006,144.9399604
-37.7933051,144.9320436
-37.7935292,144.9320017
-37.7938403,144.9319444
-37.8434114,144.9784006
-37.8433102,144.9783637
-37.7969586,144.9731425
-37.7968515,144.973161
-37.7972243,144.9718702
-37.793856,144.9701298
-37.8408932,144.9774749
-37.8397187,144.9770456
-37.8030434,144.9634412
-37.7945601,144.940325
-37.7946858,144.9402766
-37.7985902,144.9468025
-37.7972614,144.9474482
-37.7973461,144.9475542
-37.7977384,144.9480449
-37.7979847,144.9483528
-37.8137536,144.9531702
-37.8033475,144.9579215
-37.7999787,144.973446
-37.7998314,144.9731015
-37.7998617,144.9733805
-37.7998844,144.9735897
-37.8121979,144.9385013
-37.8137667,144.9533042
-37.8160078,144.9644648
-37.8140543,144.9676483
-37.814228,144.9670582
-37.8169366,144.9654284
-37.8172679,144.9677324
-37.813365,144.9682425
-37.8116581,144.9722538
-37.809857,144.9471044
-37.8099011,144.9471438
-37.8099452,144.9471833
-37.8049738,144.9410549
-37.8040378,144.9412255
-37.8041431,144.9413468
-37.8035571,144.9414479
-37.8035022,144.9414575
-37.8041698,144.9426345
-37.7932075,144.9312189
-37.7995187,144.9573792
-37.8448997,144.9798777
-37.8450386,144.9809381
-37.7960425,144.939972
-37.823407,144.966883
-37.8249505,144.9670073
-37.8297906,144.9653589
-37.8290561,144.9655866
-37.8290037,144.9656024
-37.8286334,144.9679496
-37.8286146,144.9680145
-37.8285554,144.9686134
-37.8286643,144.9686642
-37.829041,144.9687126
-37.828783,144.9685933
-37.8393942,144.9768157
-37.8394981,144.9768533
-37.8425204,144.9779457
-37.8417416,144.9776609
-37.8113403,144.9674394
-37.8111978,144.9673744
-37.837986,144.9831966
-37.8453413,144.9789731
-37.8456011,144.9790674
-37.8456531,144.979086
-37.8460167,144.9792181
-37.8469107,144.979546
-37.8477919,144.9808759
-37.8479757,144.9815474
-37.8479618,144.981433
-37.8479571,144.9813949
-37.8479225,144.9811111
-37.8478805,144.9807666
-37.8482047,144.9842543
-37.8482367,144.9836879
-37.8481923,144.9832454
-37.8481513,144.9829085
-37.8502226,144.9813249
-37.8502309,144.9813895
-37.8503782,144.9825386
-37.8503867,144.9826048
-37.8504119,144.9828034
-37.8504203,144.9828696
-37.8504783,144.9833261
-37.850542,144.9838272
-37.8150182,144.9565141
-37.8036534,144.9525322
-37.803896,144.9524892
-37.8044805,144.9523862
-37.804054,144.9525789
-37.8098334,144.9582318
-37.814508,144.9604835
-37.8143639,144.9604174
-37.8171401,144.9616956
-37.818084,144.9621281
-37.8204656,144.9495927
-37.8205594,144.949266
-37.8262605,144.9717831
-37.8266571,144.9689207
-37.8264968,144.9689693
-37.8272449,144.9687427
-37.8268709,144.968856
-37.8281176,144.9685994
-37.8267257,144.969021
-37.8282336,144.964539
-37.8283912,144.9644911
-37.8284438,144.9644751
-37.8282727,144.9646233
-37.8284994,144.9645557
-37.8276817,144.9661806
